seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.952988,3.5
19.992438,2.384398,3.5
25.705875,2.283741,3.472217
40.982875,2.270947,3.296191
45.663125,2.210297,3.329892
59.815938,2.090095,3.310989
73.633688,2.06132,3.18226
79.86025,2.107286,3.148557
90.881313,2.086589,3.191176
104.415,2.06416,3.231204
112.917813,2.039829,3.213794
123.950563,2.05529,3.205891
141.640063,2.020462,3.164566
153.762313,2.011531,3.112173
164.481125,1.989065,3.17003
178.503938,1.988868,3.156673
188.691688,2.005027,3.127967
