elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.65,4.15592,2.666667
19.23,4.094375,2.975064
26.94,4.077899,3.010819
38.4,4.045167,2.888216
43.86,4.075167,2.864785
50.79,4.08691,2.940086
60.7,4.085981,2.879898
65.9,4.076972,2.859026
69.45,4.063872,2.851628
75.95,4.06129,2.817644
86.57,4.102256,2.799123
90.0,4.09594,2.794075
94.75,4.076183,2.799841
98.05,4.053939,2.803518
101.24,4.055874,2.801116
108.12,4.041061,2.766046
116.15,4.059814,2.766857
118.89,4.061712,2.792396
129.98,4.054555,2.796983
136.6,4.069274,2.787437
141.89,4.074973,2.81711
146.3,4.082907,2.843723
156.32,4.083051,2.800324
163.14,4.080258,2.766867
168.01,4.076754,2.76203
172.69,4.084221,2.775254
179.19,4.086548,2.759224
183.6,4.094822,2.775301
