seconds,mos_pred_concat,mos_target_concat_durw
7.53,3.78314,2.909091
12.28,3.74168,2.909091
21.93,3.784794,2.802415
28.43,3.860217,2.722881
35.36,3.888778,2.858852
41.38,3.835953,2.845814
46.58,3.83009,2.82009
48.72,3.858874,2.851951
51.32,3.868381,2.918558
54.62,3.844417,2.917986
58.17,3.837379,2.927686
64.78,3.802956,3.011593
66.66,3.802532,3.023353
68.77,3.788651,3.045648
74.13,3.807006,3.086843
79.59,3.822451,3.060305
86.16,3.820771,3.103365
90.03,3.833104,3.098921
100.65,3.833611,3.053312
107.17,3.822543,3.077723
116.75,3.818185,3.094789
124.46,3.822509,3.095112
126.78,3.826463,3.086509
130.21,3.816559,3.07545
137.09,3.805446,3.034024
140.64,3.79266,3.025953
145.62,3.779356,3.014806
157.08,3.758485,2.984543
166.99,3.767745,2.960027
172.91,3.760629,2.970733
178.92,3.768093,2.975075
182.11,3.770317,2.970734
