seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.975881,3.5
19.992438,2.642363,3.5
25.705875,2.835375,3.472217
40.982875,2.784795,3.296191
45.663125,2.78385,3.329892
59.815938,2.736376,3.310989
73.633688,2.707755,3.18226
79.86025,2.725584,3.148557
90.881313,2.726836,3.191176
104.415,2.752296,3.231204
112.917813,2.754972,3.213794
123.950563,2.763466,3.205891
141.640063,2.774266,3.164566
153.762313,2.736937,3.112173
164.481125,2.75327,3.17003
178.503938,2.748833,3.156673
188.691688,2.760659,3.127967
