block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,3.849933,3.682834,20.0,3,20.0
20.0,40.0,30.0,3.477697,3.230464,20.0,4,20.0
40.0,60.0,50.0,3.512734,3.572996,20.0,3,20.0
60.0,80.0,70.0,3.283716,3.677105,20.0,4,20.0
80.0,100.0,90.0,3.19124,3.5,20.0,2,20.0
100.0,120.0,110.0,4.241615,4.14641,20.0,4,20.0
120.0,140.0,130.0,3.162236,3.352672,20.0,3,20.0
140.0,160.0,150.0,3.73033,3.771621,20.0,5,20.0
160.0,180.0,170.0,3.004368,3.132065,20.0,3,20.0
180.0,181.861187,180.930594,2.878416,3.0,1.861187,1,20.0
