elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.29,4.070025,3.545455
6.03,4.111477,3.695198
11.93,3.889169,3.433812
19.96,3.990747,3.169886
23.34,3.947295,3.10908
30.22,3.902257,2.913499
36.32,3.927849,3.005543
39.51,3.939125,2.983076
41.36,3.924956,3.011358
44.66,3.890984,3.003802
46.6,3.875197,2.99948
51.35,3.898975,2.991119
53.44,3.884776,3.030576
56.87,3.898188,3.008627
59.46,3.904146,3.016171
70.08,3.952988,2.963207
72.92,3.940163,2.931257
79.42,3.943064,2.892241
81.21,3.930528,2.896821
84.76,3.938508,2.889175
86.45,3.926807,2.894349
91.65,3.936204,2.878522
97.55,3.929401,2.91611
107.46,3.947374,2.884323
112.2,3.950642,2.88921
119.13,3.953798,2.919893
120.97,3.952091,2.925675
126.43,3.958227,2.915929
128.73,3.952706,2.922195
140.19,3.962174,2.895857
143.33,3.962137,2.914071
151.04,3.972542,2.923562
155.29,3.96444,2.94618
164.87,3.972766,2.965909
171.42,3.955976,2.98458
181.07,3.965016,2.967637
