block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.390888,4.25,5.0,1,5.0
5.0,10.0,3.222902,4.25,5.0,2,5.0
10.0,15.0,4.114804,4.348392,5.0,2,5.0
15.0,20.0,3.544133,3.780394,5.0,2,5.0
20.0,25.0,4.062288,4.281903,5.0,2,5.0
25.0,30.0,3.91533,4.470889,5.0,2,5.0
30.0,35.0,3.137112,4.25,5.0,1,5.0
35.0,40.0,4.071426,3.133747,5.0,2,5.0
40.0,45.0,3.358202,3.757688,5.0,2,5.0
45.0,50.0,3.435753,4.433817,5.0,2,5.0
50.0,55.0,3.669219,4.359922,5.0,2,5.0
55.0,60.0,3.196445,4.293239,5.0,2,5.0
60.0,65.0,3.259355,4.375,5.0,1,5.0
65.0,70.0,4.28753,4.375,5.0,2,5.0
70.0,75.0,3.547642,4.253397,5.0,2,5.0
75.0,80.0,3.83539,4.32815,5.0,2,5.0
80.0,85.0,4.114177,4.397869,5.0,2,5.0
85.0,90.0,3.58219,4.170847,5.0,2,5.0
90.0,95.0,3.906051,4.309972,5.0,2,5.0
95.0,100.0,3.242145,4.375,5.0,1,5.0
100.0,105.0,3.283125,4.309128,5.0,2,5.0
105.0,110.0,3.313933,4.264691,5.0,2,5.0
110.0,115.0,3.269063,4.375,5.0,1,5.0
115.0,120.0,2.851067,3.635889,5.0,2,5.0
120.0,125.0,3.782663,3.999897,5.0,3,5.0
125.0,130.0,4.418353,4.255863,5.0,3,5.0
130.0,135.0,4.523446,4.181231,5.0,2,5.0
135.0,140.0,4.216565,4.378375,5.0,2,5.0
140.0,145.0,3.635435,4.75,5.0,1,5.0
145.0,150.0,3.654338,4.68907,5.0,2,5.0
150.0,155.0,3.674217,4.625,5.0,1,5.0
155.0,160.0,4.511465,4.505202,5.0,3,5.0
160.0,165.0,3.020866,4.25,5.0,1,5.0
165.0,170.0,3.611004,4.196138,5.0,2,5.0
170.0,175.0,4.390414,4.125,5.0,1,5.0
175.0,180.0,3.682805,4.125,5.0,2,5.0
180.0,185.0,3.316998,4.125,5.0,1,5.0
185.0,185.75975,3.316998,4.125,0.75975,1,5.0
