seconds,mos_pred_concat,mos_target_concat_durw
9.147687,3.034348,3.5
11.070438,3.21862,3.738815
21.915188,3.104338,3.620637
31.767563,3.252083,3.815827
37.481,3.158557,3.74863
44.082563,3.277358,3.748835
59.359563,3.111898,3.556112
64.324125,3.194355,3.609666
69.004375,3.14499,3.610706
75.327313,3.196263,3.685353
89.480125,3.082275,3.616495
96.383562,3.15575,3.679775
110.201313,3.022126,3.547521
114.945312,3.049016,3.576513
121.171875,3.028177,3.534042
126.287375,3.053649,3.578233
137.308437,3.031131,3.571954
143.596563,3.059852,3.60712
157.13025,3.042943,3.597893
163.77825,3.069054,3.644659
172.281062,3.043831,3.612842
174.203812,3.051551,3.626773
185.236562,3.038814,3.596887
