elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,2.952988,3.5
13.942625,3.187684,3.414024
24.787375,3.04318,3.451639
26.51725,3.141972,3.511876
32.230687,3.169988,3.487612
41.8205,3.431249,3.777089
57.0975,3.301506,3.569171
65.955938,3.447755,3.643824
70.636188,3.400602,3.642576
75.570438,3.461333,3.690399
89.72325,3.357453,3.620931
94.901313,3.388892,3.662075
108.719063,3.337343,3.530267
113.246938,3.376992,3.554046
119.4735,3.398434,3.512141
125.893812,3.452484,3.568895
136.914875,3.408538,3.563349
138.424187,3.420472,3.576288
151.957875,3.400974,3.569493
156.601875,3.436015,3.597087
165.104688,3.402926,3.566338
170.828438,3.443463,3.585056
181.861187,3.429759,3.557147
