seconds,mos_pred_concat,mos_target_concat_durw
14.245188,2.531054,2.125
19.051687,2.863872,2.661111
32.281813,2.756143,2.799998
36.740063,2.859755,3.021455
43.495125,2.905421,2.979296
51.889125,3.022718,3.225297
72.339313,2.86118,3.161606
82.161375,3.02313,3.366435
88.331438,2.977596,3.305914
93.0915,3.048382,3.36058
109.341625,2.956153,3.251259
117.967813,3.049937,3.333431
136.728,2.943894,3.373437
139.084812,2.95201,3.377699
150.465,2.921479,3.349133
158.185625,2.924164,3.399202
172.08575,2.868911,3.306376
180.549438,2.935962,3.350611
