block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.447086,4.25,5.0,1,5.0
5.0,10.0,3.604027,4.25,5.0,2,5.0
10.0,15.0,3.366513,4.25,5.0,2,5.0
15.0,20.0,3.548224,4.25,5.0,2,5.0
20.0,25.0,2.576257,4.25,5.0,1,5.0
25.0,30.0,3.946496,4.338231,5.0,2,5.0
30.0,35.0,3.261754,4.344336,5.0,2,5.0
35.0,40.0,3.08062,4.242272,5.0,2,5.0
40.0,45.0,3.540464,4.121309,5.0,2,5.0
45.0,50.0,3.604484,4.333963,5.0,2,5.0
50.0,55.0,4.426354,4.4261,5.0,2,5.0
55.0,60.0,3.038808,4.25,5.0,1,5.0
60.0,65.0,4.387655,4.329422,5.0,2,5.0
65.0,70.0,3.607718,4.309027,5.0,2,5.0
70.0,75.0,3.978444,4.308039,5.0,2,5.0
75.0,80.0,3.186184,4.306684,5.0,2,5.0
80.0,85.0,2.984719,3.59355,5.0,2,5.0
85.0,90.0,4.457492,4.477084,5.0,2,5.0
90.0,95.0,2.958103,4.375,5.0,1,5.0
95.0,100.0,3.699745,4.432631,5.0,2,5.0
100.0,105.0,2.884039,4.625,5.0,1,5.0
105.0,110.0,3.221127,4.284125,5.0,2,5.0
110.0,115.0,3.564656,4.125,5.0,1,5.0
115.0,120.0,4.347139,4.233823,5.0,2,5.0
120.0,125.0,3.929265,3.219219,5.0,2,5.0
125.0,130.0,4.471408,3.555175,5.0,2,5.0
130.0,135.0,4.567068,4.232034,5.0,2,5.0
135.0,140.0,4.467476,4.582311,5.0,3,5.0
140.0,145.0,4.367778,4.625,5.0,1,5.0
145.0,150.0,3.061078,4.23965,5.0,2,5.0
150.0,155.0,2.946823,4.341281,5.0,2,5.0
155.0,160.0,4.405861,4.375,5.0,2,5.0
160.0,165.0,4.429494,4.164334,5.0,2,5.0
165.0,170.0,4.264537,4.169359,5.0,2,5.0
170.0,175.0,4.407566,4.75,5.0,1,5.0
175.0,180.0,2.687315,4.69262,5.0,2,5.0
180.0,185.0,2.736031,3.467083,5.0,2,5.0
185.0,185.75975,4.521025,3.25,0.75975,1,5.0
