block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.113129,4.25,1.0,1,1.0
1.0,2.0,1.192455,4.25,1.0,1,1.0
2.0,3.0,1.192385,4.25,1.0,1,1.0
3.0,4.0,3.16945,4.25,1.0,1,1.0
4.0,5.0,3.957572,4.25,1.0,1,1.0
5.0,6.0,4.212386,4.25,1.0,2,1.0
6.0,7.0,3.31239,4.25,1.0,1,1.0
7.0,8.0,1.192278,4.25,1.0,1,1.0
8.0,9.0,1.19249,4.25,1.0,1,1.0
9.0,10.0,3.46544,4.25,1.0,1,1.0
10.0,11.0,4.25439,4.25,1.0,1,1.0
11.0,12.0,4.225525,4.366961,1.0,2,1.0
12.0,13.0,4.272501,4.375,1.0,1,1.0
13.0,14.0,4.229488,4.375,1.0,1,1.0
14.0,15.0,3.735654,4.375,1.0,1,1.0
15.0,16.0,4.171417,4.375,1.0,1,1.0
16.0,17.0,4.110893,4.026969,1.0,2,1.0
17.0,18.0,4.329637,3.5,1.0,1,1.0
18.0,19.0,1.191921,3.5,1.0,1,1.0
19.0,20.0,1.192331,3.5,1.0,1,1.0
20.0,21.0,3.100382,3.5,1.0,1,1.0
21.0,22.0,4.352642,4.034516,1.0,2,1.0
22.0,23.0,4.30502,4.625,1.0,1,1.0
23.0,24.0,4.286487,4.625,1.0,1,1.0
24.0,25.0,3.688058,4.625,1.0,1,1.0
25.0,26.0,4.061525,4.625,1.0,1,1.0
26.0,27.0,3.914179,4.625,1.0,1,1.0
27.0,28.0,4.23295,4.604445,1.0,2,1.0
28.0,29.0,4.130404,4.25,1.0,1,1.0
29.0,30.0,4.130462,4.25,1.0,1,1.0
30.0,31.0,3.621082,4.25,1.0,1,1.0
31.0,32.0,1.588517,4.25,1.0,1,1.0
32.0,33.0,1.192384,4.25,1.0,1,1.0
33.0,34.0,1.19243,4.25,1.0,1,1.0
34.0,35.0,3.763021,4.25,1.0,1,1.0
35.0,36.0,3.518951,3.168734,1.0,2,1.0
36.0,37.0,4.13815,3.125,1.0,1,1.0
37.0,38.0,3.884744,3.125,1.0,1,1.0
38.0,39.0,3.87123,3.125,1.0,1,1.0
39.0,40.0,4.195509,3.125,1.0,1,1.0
40.0,41.0,3.97287,3.125,1.0,1,1.0
41.0,42.0,3.937823,3.125,1.0,1,1.0
42.0,43.0,4.292074,3.788438,1.0,2,1.0
43.0,44.0,2.299595,4.375,1.0,1,1.0
44.0,45.0,1.192441,4.375,1.0,1,1.0
45.0,46.0,1.193214,4.375,1.0,1,1.0
46.0,47.0,4.380403,4.375,1.0,1,1.0
47.0,48.0,3.815447,4.419086,1.0,2,1.0
48.0,49.0,4.162742,4.5,1.0,1,1.0
49.0,50.0,4.144241,4.5,1.0,1,1.0
50.0,51.0,3.721938,4.5,1.0,1,1.0
51.0,52.0,4.04129,4.5,1.0,1,1.0
52.0,53.0,4.112607,4.299609,1.0,2,1.0
