seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.60539,4.875
11.775125,4.52425,4.352056
18.376688,4.549691,4.135776
23.34125,4.576915,4.160071
29.664188,4.621249,4.232527
36.567625,4.653141,4.283022
41.311625,4.636824,4.27923
46.427125,4.623897,4.317328
52.71525,4.541418,4.324207
59.36325,4.532232,4.371891
61.286,4.536287,4.387675
71.138375,4.532365,4.368608
77.739938,4.531921,4.316077
82.7045,4.533867,4.31211
89.027438,4.550464,4.325455
95.930875,4.569581,4.338015
100.674875,4.566804,4.333868
105.790375,4.559269,4.347946
112.0785,4.54037,4.349463
118.7265,4.534087,4.371891
120.64925,4.537396,4.379909
130.501625,4.53154,4.370101
137.103187,4.532695,4.340243
142.06775,4.535336,4.33709
148.390687,4.54582,4.344031
155.294125,4.554313,4.350965
160.038125,4.553289,4.347972
165.153625,4.548587,4.356553
171.44175,4.533786,4.357229
178.08975,4.531712,4.371891
180.0125,4.532426,4.377265
