seconds,mos_pred_concat,mos_target_concat_durw
11.41,3.252789,3.25
15.86825,3.414993,3.636312
24.70325,3.252234,3.364032
29.50975,3.415274,3.508337
42.66475,3.132344,3.158891
51.128437,3.177756,3.33951
61.943437,3.146846,3.345707
69.664062,3.224527,3.45978
76.554063,3.127415,3.47465
78.910875,3.124644,3.47914
92.880875,3.048398,3.388273
101.507063,3.115462,3.472126
114.772063,3.073656,3.432006
119.532125,3.092954,3.469559
123.897125,3.078995,3.448612
133.719188,3.145895,3.553384
148.399188,3.028387,3.548103
156.793188,3.100705,3.599064
161.613188,3.09898,3.599837
166.071438,3.136823,3.627358
175.941438,3.105999,3.627226
180.747938,3.152237,3.643787
190.432938,3.123738,3.617402
