elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.65,3.934009,2.666667
19.23,3.845305,2.975064
26.94,3.846005,3.010819
38.4,3.827844,2.888216
43.86,3.842165,2.864785
50.79,3.859937,2.940086
60.7,3.872887,2.879898
65.9,3.872289,2.859026
69.45,3.864693,2.851628
75.95,3.877572,2.817644
86.57,3.904779,2.799123
90.0,3.90483,2.794075
94.75,3.901758,2.799841
98.05,3.883417,2.803518
101.24,3.890314,2.801116
108.12,3.893175,2.766046
116.15,3.91627,2.766857
118.89,3.919834,2.792396
129.98,3.928811,2.796983
136.6,3.946476,2.787437
141.89,3.957548,2.81711
146.3,3.969671,2.843723
156.32,3.976074,2.800324
163.14,3.97102,2.766867
168.01,3.96085,2.76203
172.69,3.969823,2.775254
179.19,3.967702,2.759224
183.6,3.981179,2.775301
