elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.648,4.407907,4.75
20.548125,3.377042,3.058833
26.83625,3.618887,3.36723
38.216437,3.39689,3.257875
43.331937,3.528163,3.41927
62.092125,3.364289,3.481428
66.836125,3.440662,3.535981
83.08625,3.236863,3.35781
89.989687,3.355306,3.445432
96.15975,3.341437,3.384768
102.482687,3.428358,3.453575
122.932875,3.398997,3.378122
127.897437,3.45405,3.411965
134.6525,3.459582,3.378757
141.254062,3.509877,3.396107
154.484187,3.467276,3.362184
164.336562,3.525644,3.415411
178.58175,3.457672,3.312477
180.5045,3.469898,3.329121
