elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.365,2.912794,2.875
19.045,2.845862,3.356754
28.915,2.880836,3.448318
35.805,2.932444,3.482317
49.957813,2.954057,3.416503
59.642813,2.996087,3.369168
73.1765,3.027065,3.393365
84.02125,3.015426,3.407128
97.99125,3.0076,3.331266
103.704688,3.03207,3.333675
108.524687,3.043151,3.346614
121.789687,3.021728,3.322477
135.607438,2.991481,3.251407
144.755125,2.996164,3.267117
155.776187,3.015611,3.283593
162.00275,3.047507,3.263085
166.683,3.04527,3.273247
181.96,3.039227,3.250305
192.775,3.04759,3.257301
