seconds,mos_pred_concat,mos_target_concat_durw
2.43,4.529165,2.583333
8.93,3.369927,2.522676
10.62,3.325743,2.623117
12.71,3.301493,2.849528
17.49,3.442322,2.911675
21.99,3.467374,2.750691
23.78,3.485004,2.776985
30.33,3.438172,2.923309
36.06,3.256918,2.999056
45.3,3.406205,2.999249
48.84,3.461647,2.963062
52.43,3.462823,3.016946
55.81,3.464042,3.000779
63.05,3.509125,2.943275
68.95,3.44101,2.96239
71.25,3.444087,2.972212
75.5,3.375968,3.015995
77.35,3.370367,3.030331
82.85,3.277949,2.995125
92.57,3.260905,2.938363
96.77,3.280299,2.926571
102.87,3.224752,2.958294
104.81,3.227765,2.950652
108.1,3.249141,2.968755
115.79,3.297284,2.988943
117.63,3.293491,2.993808
122.78,3.327947,2.994068
126.27,3.34112,3.016846
128.86,3.352745,3.020162
130.8,3.353576,3.018379
133.64,3.29994,2.999774
139.54,3.301168,3.020924
144.28,3.294454,3.020237
150.08,3.314861,3.032337
156.52,3.345551,2.996719
159.72,3.362627,3.005689
167.91,3.391734,2.972894
170.71,3.399805,2.967374
172.15,3.397731,2.973921
174.45,3.395559,2.979538
177.59,3.356983,2.992759
179.08,3.362713,2.989491
181.72,3.372941,2.9733
