seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.60539,4.875
8.57075,4.516497,4.778042
14.858875,4.478645,4.607479
19.974375,4.448678,4.611966
24.718375,4.457761,4.542497
31.621813,4.489437,4.533219
37.94475,4.513407,4.527684
42.909312,4.520064,4.495556
49.510875,4.506755,4.396147
59.36325,4.503676,4.371891
61.286,4.504595,4.387675
67.934,4.505883,4.423132
74.222125,4.496688,4.419055
79.337625,4.488887,4.432333
84.081625,4.485505,4.422046
90.985062,4.497902,4.427961
97.308,4.512889,4.432642
102.272562,4.51488,4.423776
108.874125,4.517189,4.382922
118.7265,4.504502,4.371891
120.64925,4.50452,4.379909
127.29725,4.508497,4.399237
133.585375,4.501607,4.398096
138.700875,4.496798,4.406465
143.444875,4.498537,4.40129
150.348312,4.504445,4.405822
156.67125,4.516103,4.409623
161.635812,4.51895,4.40472
168.237375,4.520652,4.379029
178.08975,4.515284,4.371891
180.0125,4.514253,4.377265
