elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
14.245188,2.398235,2.125
19.051687,2.914769,2.661111
32.281813,2.856277,2.799998
36.740063,2.941032,3.021455
43.495125,3.043611,2.979296
51.889125,3.172145,3.225297
72.339313,3.089827,3.161606
82.161375,3.151559,3.366435
88.331438,3.167181,3.305914
93.0915,3.219271,3.36058
109.341625,3.112094,3.251259
117.967813,3.165122,3.333431
136.728,3.108367,3.373437
139.084812,3.123992,3.377699
150.465,3.058645,3.349133
158.185625,3.098584,3.399202
172.08575,3.062501,3.306376
180.549438,3.084217,3.350611
