elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
10.84475,2.749974,3.5
15.96025,3.299603,3.860579
20.924812,3.629394,3.952972
35.077625,3.16507,3.669343
40.791062,3.18901,3.628116
47.439062,3.363565,3.785334
53.762,3.510231,3.869386
67.57975,3.300035,3.614951
74.181312,3.411552,3.62697
83.329,3.34545,3.613031
88.00925,3.307948,3.613668
97.861625,3.426769,3.677731
99.784375,3.446381,3.700802
106.010937,3.453304,3.644956
117.043687,3.387074,3.595944
125.5465,3.315623,3.555583
131.834625,3.36364,3.594667
136.578625,3.394617,3.61743
151.855625,3.317172,3.555315
165.389312,3.27984,3.550788
176.410375,3.255096,3.547615
183.313812,3.307648,3.583481
185.236562,3.319449,3.596887
