elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.488288,4.875
8.57075,4.450773,4.778042
14.858875,4.401761,4.607479
19.974375,4.403308,4.611966
24.718375,4.427732,4.542497
31.621813,4.468662,4.533219
37.94475,4.478411,4.527684
42.909312,4.5018,4.495556
49.510875,4.514596,4.396147
59.36325,4.524521,4.371891
61.286,4.523384,4.387675
67.934,4.515217,4.423132
74.222125,4.499945,4.419055
79.337625,4.494004,4.432333
84.081625,4.496067,4.422046
90.985062,4.505107,4.427961
97.308,4.50654,4.432642
102.272562,4.514988,4.423776
108.874125,4.520007,4.382922
118.7265,4.524521,4.371891
120.64925,4.523943,4.379909
127.29725,4.519555,4.399237
133.585375,4.510866,4.398096
138.700875,4.507065,4.406465
143.444875,4.507842,4.40129
150.348312,4.512772,4.405822
156.67125,4.513353,4.409623
161.635812,4.518489,4.40472
168.237375,4.5216,4.379029
178.08975,4.524521,4.371891
180.0125,4.524134,4.377265
