elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
10.18775,3.09698,2.625
24.210563,3.097289,2.842201
34.929375,3.110475,3.197496
47.051625,2.997854,3.017795
64.741125,2.977861,2.978778
75.773875,3.011163,3.000068
84.276688,2.998154,3.000062
97.810375,3.011354,3.069236
108.831438,3.001513,3.112859
115.058,3.035683,3.093222
128.87575,3.018845,3.04302
143.028563,2.994187,3.063501
147.708813,2.987566,3.081293
162.985813,2.972828,3.073673
168.69925,2.983881,3.083878
179.544,2.990827,3.109012
188.691688,2.990102,3.127967
