elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
2.45,4.405514,3.888889
5.4,4.141991,3.840329
8.15,4.158472,3.802181
11.49,4.239182,3.888754
14.17,4.291341,3.909794
18.41,4.266411,3.792383
21.8,4.270402,3.740935
25.15,4.23938,3.693473
27.79,4.259744,3.70532
29.92,4.26185,3.702569
32.47,4.270685,3.694514
36.71,4.107945,3.643172
43.25,4.108147,3.564817
48.34,3.952649,3.537743
50.63,3.979482,3.546316
55.22,3.898754,3.534154
58.06,3.907892,3.561017
62.1,3.905463,3.584571
64.9,3.922559,3.573732
72.0,3.869665,3.591114
74.3,3.884569,3.599902
76.2,3.900758,3.619468
82.65,3.825923,3.590635
85.49,3.838265,3.574336
88.29,3.8574,3.57515
90.38,3.876408,3.584974
94.13,3.889128,3.585573
95.88,3.895924,3.58249
97.57,3.905473,3.582298
100.35,3.914534,3.582789
103.5,3.900117,3.586356
107.15,3.857453,3.577737
110.0,3.868766,3.594435
111.55,3.873999,3.598912
118.65,3.898755,3.590692
127.94,3.84068,3.587407
132.34,3.854381,3.604819
137.88,3.883598,3.631412
140.47,3.889005,3.639884
142.86,3.901541,3.638474
149.65,3.874049,3.648395
156.03,3.893153,3.647438
160.42,3.908774,3.644924
162.75,3.917549,3.648417
169.4,3.937519,3.64259
172.88,3.946559,3.648347
181.97,3.918983,3.665913
