elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.444542,4.875
11.775125,4.481049,4.352056
18.376688,4.149568,4.135776
23.34125,4.264434,4.160071
29.664188,4.16026,4.232527
36.567625,4.25282,4.283022
41.311625,4.253122,4.27923
46.427125,4.276446,4.317328
52.71525,4.281919,4.324207
59.36325,4.299018,4.371891
61.286,4.303584,4.387675
71.138375,4.329149,4.368608
77.739938,4.26369,4.316077
82.7045,4.289258,4.31211
89.027438,4.252784,4.325455
95.930875,4.281408,4.338015
100.674875,4.280185,4.333868
105.790375,4.289112,4.347946
112.0785,4.290976,4.349463
118.7265,4.299018,4.371891
120.64925,4.301337,4.379909
130.501625,4.315443,4.370101
137.103187,4.278987,4.340243
142.06775,4.293336,4.33709
148.390687,4.27128,4.344031
155.294125,4.28814,4.350965
160.038125,4.287171,4.347972
165.153625,4.292673,4.356553
171.44175,4.29376,4.357229
178.08975,4.299018,4.371891
180.0125,4.300573,4.377265
