seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.444542,4.875
11.775125,4.526601,4.352056
18.376688,4.119193,4.135776
23.34125,4.170723,4.160071
29.664188,4.061635,4.232527
36.567625,4.160665,4.283022
41.311625,4.183785,4.27923
46.427125,4.090552,4.317328
52.71525,4.038613,4.324207
59.36325,4.080579,4.371891
61.286,4.089713,4.387675
71.138375,4.12694,4.368608
77.739938,4.062791,4.316077
82.7045,4.081776,4.31211
89.027438,4.047769,4.325455
95.930875,4.070414,4.338015
100.674875,4.079436,4.333868
105.790375,4.067026,4.347946
112.0785,4.058119,4.349463
118.7265,4.077171,4.371891
120.64925,4.082522,4.379909
130.501625,4.104149,4.370101
137.103187,4.070811,4.340243
142.06775,4.082088,4.33709
148.390687,4.058043,4.344031
155.294125,4.071869,4.350965
160.038125,4.077914,4.347972
165.153625,4.073611,4.356553
171.44175,4.068979,4.357229
178.08975,4.080804,4.371891
180.0125,4.084831,4.377265
