elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
7.24,4.2675,2.5
13.79,3.887107,2.953392
18.94,4.018039,2.966065
23.19,4.037974,3.109736
32.43,4.049902,3.07847
35.57,4.027416,3.135744
42.01,4.051536,2.987187
44.31,4.035207,3.001694
49.81,4.010547,2.946297
51.65,4.007205,2.958898
57.45,4.040096,2.9967
62.19,4.020773,2.996951
71.91,4.033953,2.923635
77.81,4.027123,2.967338
84.31,4.028895,2.931308
86.0,4.012467,2.935681
87.44,4.013991,2.949092
89.23,4.001227,2.952119
91.87,4.011093,2.921167
94.71,3.995745,2.897828
97.14,4.009089,2.889961
99.73,4.012211,2.897541
102.53,4.007406,2.890408
104.62,3.995994,2.912574
112.81,4.009067,2.870522
114.75,4.005548,2.87102
119.53,4.015847,2.879254
121.38,4.015264,2.890474
129.07,4.029604,2.913248
135.17,4.022356,2.937992
140.9,4.021635,2.95678
144.28,4.018685,2.951936
145.77,4.021423,2.948339
151.67,3.986835,2.956832
155.21,3.995141,2.946412
158.5,3.997958,2.958847
163.0,3.992062,2.935827
166.49,3.996899,2.954323
168.43,3.999336,2.949613
172.02,3.990565,2.966317
174.32,3.991173,2.972039
178.52,3.987296,2.964855
181.72,3.992082,2.9733
