seconds,mos_pred_concat,mos_target_concat_durw
3.2,4.147035,3.444444
7.4,4.049491,3.003003
9.7,4.030222,3.097136
13.29,3.920267,3.273493
15.23,3.936748,3.180755
18.72,3.871685,3.299592
23.22,3.862371,3.071958
26.51,3.820035,3.130721
30.05,3.847582,3.056419
35.95,3.775315,3.074513
37.44,3.801415,3.055629
40.82,3.794458,3.030322
46.55,3.786157,3.075827
52.65,3.766992,3.120515
60.34,3.786846,3.139914
62.19,3.785471,3.154058
66.97,3.797012,3.148552
68.91,3.791284,3.141555
77.1,3.790176,3.055701
79.19,3.778187,3.080623
81.99,3.785264,3.065451
84.58,3.78266,3.069015
87.01,3.808127,3.055451
89.85,3.795354,3.026605
92.49,3.804173,2.993734
94.28,3.79546,2.995752
95.72,3.797262,3.007099
97.41,3.766687,3.009645
103.91,3.760472,2.977764
109.81,3.73753,3.005824
119.53,3.728823,2.960994
124.27,3.696788,2.962482
130.07,3.731915,2.979019
131.91,3.719587,2.983496
137.41,3.699905,2.964144
139.71,3.700791,2.969124
146.15,3.699103,2.933764
149.29,3.686869,2.950454
158.53,3.702302,2.953342
162.78,3.704223,2.974142
167.93,3.704514,2.974935
174.48,3.674291,2.992939
181.72,3.68134,2.9733
