block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.446172,4.264513,5.0,2,5.0
5.0,10.0,4.446334,4.606619,5.0,2,5.0
10.0,15.0,4.370645,4.5,5.0,1,5.0
15.0,20.0,4.439391,4.675594,5.0,2,5.0
20.0,25.0,4.517461,4.875,5.0,1,5.0
25.0,30.0,4.350405,4.623081,5.0,2,5.0
30.0,35.0,4.280801,4.375,5.0,2,5.0
35.0,40.0,4.357881,4.375,5.0,1,5.0
40.0,45.0,4.28891,4.021478,5.0,3,5.0
45.0,50.0,4.59818,4.375,5.0,1,5.0
50.0,55.0,4.150572,4.273613,5.0,2,5.0
55.0,60.0,4.093591,4.25,5.0,2,5.0
60.0,65.0,4.447799,4.308898,5.0,2,5.0
65.0,70.0,4.43583,4.591823,5.0,2,5.0
70.0,75.0,4.370645,4.5,5.0,1,5.0
75.0,80.0,4.456769,4.71998,5.0,2,5.0
80.0,85.0,4.517461,4.875,5.0,1,5.0
85.0,90.0,4.31116,4.5639,5.0,2,5.0
90.0,95.0,4.301158,4.375,5.0,2,5.0
95.0,100.0,4.357881,4.375,5.0,1,5.0
100.0,105.0,4.317352,4.021478,5.0,3,5.0
105.0,110.0,4.59818,4.375,5.0,1,5.0
110.0,115.0,4.085253,4.258817,5.0,2,5.0
115.0,120.0,4.140855,4.25,5.0,2,5.0
120.0,125.0,4.449425,4.353284,5.0,2,5.0
125.0,130.0,4.425327,4.577028,5.0,2,5.0
130.0,135.0,4.370645,4.5,5.0,1,5.0
135.0,140.0,4.474146,4.764366,5.0,2,5.0
140.0,145.0,4.517461,4.875,5.0,1,5.0
145.0,150.0,4.271915,4.504719,5.0,2,5.0
150.0,155.0,4.321515,4.375,5.0,2,5.0
155.0,160.0,4.337152,4.327516,5.0,2,5.0
160.0,165.0,4.366524,4.068962,5.0,2,5.0
165.0,170.0,4.571787,4.369022,5.0,2,5.0
170.0,175.0,4.046327,4.25,5.0,1,5.0
175.0,180.0,4.188118,4.25,5.0,2,5.0
180.0,183.031062,4.445641,4.25,3.031063,1,5.0
