block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,3.720041,3.99802,20.0,3,20.0
20.0,40.0,30.0,2.789992,3.514825,20.0,3,20.0
40.0,60.0,50.0,3.672723,3.975703,20.0,4,20.0
60.0,80.0,70.0,2.970713,3.294909,20.0,4,20.0
80.0,100.0,90.0,3.439814,3.714177,20.0,5,20.0
100.0,120.0,110.0,2.922227,3.56796,20.0,3,20.0
120.0,140.0,130.0,2.569579,3.114006,20.0,3,20.0
140.0,160.0,150.0,3.858678,3.428573,20.0,3,20.0
160.0,180.0,170.0,3.212295,3.59281,20.0,3,20.0
180.0,185.236562,182.618281,4.530644,4.25,5.236562,1,20.0
