elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.55,3.375285,3.454545
10.8,3.594383,3.570812
13.94,3.684725,3.606055
16.24,3.659759,3.557989
18.08,3.699115,3.531734
22.82,3.699844,3.421286
28.72,3.736108,3.437456
30.41,3.730052,3.421695
32.2,3.708329,3.403812
35.04,3.726226,3.301611
37.63,3.742266,3.293366
39.72,3.732016,3.330548
41.66,3.721021,3.310498
43.51,3.735344,3.323462
49.61,3.771692,3.34044
52.99,3.763249,3.302778
58.89,3.731022,3.289142
62.18,3.732969,3.302703
65.67,3.765379,3.330098
69.26,3.77062,3.351863
73.46,3.771509,3.312688
76.39,3.773507,3.297498
80.34,3.785035,3.305563
82.88,3.793482,3.272362
86.47,3.785475,3.244448
92.52,3.79317,3.252242
96.5,3.787403,3.246994
98.54,3.783076,3.234352
101.64,3.772816,3.24076
105.44,3.782104,3.255017
108.93,3.784241,3.250407
111.63,3.780117,3.237754
115.92,3.79353,3.25116
119.04,3.76839,3.222112
122.04,3.763203,3.216652
125.64,3.761567,3.231283
127.99,3.767933,3.242949
132.08,3.775742,3.247336
135.53,3.774359,3.233403
138.33,3.766707,3.234907
141.22,3.765318,3.250564
144.51,3.763642,3.235102
148.2,3.758778,3.254147
151.5,3.765181,3.2455
154.84,3.764523,3.242002
156.83,3.745363,3.227218
160.48,3.749467,3.249343
162.88,3.747425,3.246722
164.83,3.74947,3.252253
167.22,3.747844,3.252221
169.57,3.745861,3.253345
172.81,3.749905,3.25172
175.16,3.754709,3.25932
177.91,3.756662,3.251096
181.25,3.75751,3.248144
