seconds,mos_pred_concat,mos_target_concat_durw
4.794937,3.233265,3.25
19.040125,2.444252,2.408312
20.77,2.571151,2.572112
34.000125,2.469608,2.738612
43.589937,2.79507,3.181119
50.345,2.783867,3.123273
59.203437,2.916003,3.273158
79.653625,2.765423,3.203028
84.587875,2.839431,3.271393
90.757938,2.835395,3.21895
95.936,2.863676,3.281347
112.186125,2.76861,3.186275
116.714,2.805292,3.222693
135.474187,2.705814,3.278404
141.8945,2.7734,3.339333
153.274687,2.709556,3.314139
154.784,2.719254,3.32814
168.684125,2.670823,3.239298
173.328125,2.710505,3.273076
191.653312,2.649632,3.235013
