elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
2.14,4.432365,3.545455
4.99,4.394041,3.931985
8.06,4.342216,3.854012
13.47,4.18617,3.872482
19.49,4.067277,3.531714
22.27,4.090059,3.540238
24.87,4.10979,3.605727
31.48,4.032918,3.636021
35.88,4.025935,3.694282
41.33,3.958377,3.657674
45.72,3.991834,3.647868
50.7,3.983852,3.554764
56.24,4.035393,3.624891
58.83,4.028349,3.645408
61.15,4.034627,3.606694
70.44,4.075783,3.598617
79.53,4.097099,3.644494
84.89,4.113045,3.642656
91.27,4.117857,3.641422
93.15,4.111281,3.637126
95.26,4.10824,3.639626
97.65,4.114574,3.637568
103.66,4.132694,3.606401
105.99,4.133963,3.612611
113.52,4.114805,3.565945
117.0,4.120535,3.576731
118.69,4.124112,3.576656
125.21,4.101526,3.570297
128.86,4.104171,3.563585
132.73,4.105226,3.547153
135.88,4.099539,3.550696
139.43,4.102574,3.538633
146.22,4.106122,3.553424
152.14,4.10682,3.542502
160.27,4.078904,3.550491
166.92,4.087593,3.548479
174.02,4.100709,3.544932
175.57,4.100204,3.548214
182.14,4.097714,3.550984
