seconds,mos_pred_concat,mos_target_concat_durw
9.65,3.962569,2.666667
18.74,3.958293,3.313412
28.32,3.877127,3.304042
31.8,3.836676,3.372387
39.51,3.758562,3.319233
46.16,3.710225,3.345275
57.62,3.611254,3.197048
59.95,3.651912,3.223937
65.41,3.552772,3.180202
69.8,3.537667,3.20381
76.73,3.517734,3.223034
83.11,3.577614,3.253891
93.02,3.588036,3.181184
99.81,3.566133,3.227169
105.01,3.532938,3.196874
107.4,3.534797,3.204856
110.95,3.525744,3.18916
113.54,3.528871,3.20973
120.04,3.485751,3.168838
125.58,3.488457,3.217269
136.2,3.505495,3.174336
140.6,3.51401,3.203652
144.03,3.501814,3.190864
153.32,3.476166,3.212349
158.07,3.502925,3.203237
165.17,3.503182,3.21434
168.47,3.503048,3.208361
170.02,3.503295,3.214818
173.21,3.510728,3.205839
176.06,3.519573,3.222292
182.94,3.517251,3.185726
