elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.65,3.182522,2.666667
16.89,3.617266,2.595224
26.47,3.625384,2.845126
31.62,3.715785,2.87035
39.33,3.632007,2.915369
48.57,3.699599,2.93147
60.03,3.65487,2.868191
66.47,3.693476,2.800223
71.93,3.673901,2.792615
77.43,3.637933,2.77183
84.36,3.624343,2.824802
90.16,3.671132,2.857516
100.07,3.663594,2.829185
109.79,3.658543,2.796017
114.99,3.673843,2.787848
121.49,3.664459,2.772448
125.04,3.675132,2.770797
126.48,3.678589,2.781945
132.98,3.683713,2.765942
135.62,3.690266,2.748599
146.24,3.700087,2.742649
148.67,3.708937,2.740045
152.1,3.711619,2.73839
154.9,3.715727,2.736546
159.65,3.73216,2.741679
167.84,3.755329,2.721754
171.14,3.751302,2.725366
175.92,3.761917,2.734918
179.11,3.767669,2.734782
186.8,3.782733,2.756928
