seconds,mos_pred_concat,mos_target_concat_durw
13.533687,3.201549,3.5
19.247125,3.208139,3.462894
28.394813,3.050801,3.474848
33.510312,3.213701,3.650424
40.111875,3.335222,3.666812
44.855875,3.455567,3.728491
55.700625,3.296302,3.684004
60.380875,3.19829,3.679431
67.028875,3.288019,3.785611
81.181687,3.161832,3.692235
88.085125,3.247765,3.755542
97.9375,3.33444,3.805283
108.958562,3.259962,3.774404
117.461375,3.186526,3.718347
128.494125,3.164153,3.667401
134.720687,3.154633,3.625
149.997687,3.137226,3.561345
151.920437,3.144212,3.577971
156.885,3.177503,3.599237
170.70275,3.119569,3.520376
177.025687,3.139957,3.555366
178.948437,3.148048,3.569545
185.236562,3.19111,3.596887
