elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.61,3.709784,3.75
15.7,3.957623,3.894745
21.62,3.920137,3.724424
25.1,3.973523,3.752728
32.63,3.953201,3.558043
39.28,4.0124,3.548216
44.64,4.023344,3.556281
46.97,4.029514,3.572781
49.11,4.043962,3.57159
53.5,4.067798,3.570274
60.07,4.023626,3.57626
66.45,4.044775,3.580939
70.0,4.033819,3.555378
76.79,4.04558,3.582061
82.8,4.0643,3.547071
85.19,4.069321,3.547309
87.3,4.065796,3.552208
89.89,4.065211,3.56773
96.41,4.038911,3.560075
101.95,4.062562,3.598472
103.83,4.057615,3.595395
108.23,4.057293,3.616361
112.1,4.056769,3.595083
121.39,4.060897,3.591285
123.71,4.063748,3.573164
130.81,4.080364,3.567105
135.79,4.070028,3.535304
137.34,4.070861,3.539608
143.36,4.044821,3.507259
146.21,4.048199,3.521195
148.81,4.049976,3.532473
152.46,4.046493,3.527705
157.91,4.035135,3.523873
161.06,4.029941,3.527318
164.13,4.031439,3.531058
166.91,4.032997,3.532206
172.32,4.027847,3.543753
174.01,4.032223,3.544022
182.14,4.001964,3.550984
