seconds,mos_pred_concat,mos_target_concat_durw
4.794937,3.596994,3.25
19.040125,3.060542,2.408312
20.77,3.113402,2.572112
34.000125,2.98177,2.738612
43.589937,3.257835,3.181119
50.345,3.262922,3.123273
59.203437,3.387314,3.273158
79.653625,3.339339,3.203028
84.587875,3.364205,3.271393
90.757938,3.368623,3.21895
95.936,3.375666,3.281347
112.186125,3.32163,3.186275
116.714,3.340802,3.222693
135.474187,3.310651,3.278404
141.8945,3.343925,3.339333
153.274687,3.3261,3.314139
154.784,3.323611,3.32814
168.684125,3.266501,3.239298
173.328125,3.286279,3.273076
191.653312,3.252438,3.235013
