seconds,mos_pred_concat,mos_target_concat_durw
2.64,4.020344,1.875
6.12,4.151999,3.042717
8.55,4.188631,2.912155
15.34,4.199821,3.330439
18.49,4.135893,3.393398
26.68,4.138301,3.067988
33.33,4.147759,3.154183
42.42,4.143394,3.33543
47.57,4.114735,3.299116
53.11,4.12257,3.400043
55.5,4.127348,3.406739
58.09,4.110884,3.437244
60.94,4.124958,3.473955
67.38,4.117236,3.349008
74.48,4.11088,3.359735
80.21,4.074788,3.362612
81.76,4.073703,3.373115
91.05,4.08239,3.3907
100.29,4.059397,3.354703
106.09,4.062855,3.353535
113.33,4.065912,3.299008
114.82,4.066868,3.289937
124.54,4.040623,3.224737
130.92,4.043509,3.244242
133.25,4.042122,3.255515
134.69,4.039257,3.260801
140.19,4.007315,3.230953
143.73,3.97212,3.21295
148.12,3.971332,3.223104
154.62,3.967565,3.192706
158.27,3.966547,3.195949
165.96,3.966,3.199507
168.76,3.953553,3.190163
173.16,3.948795,3.213565
175.94,3.946246,3.219671
180.72,3.949123,3.215895
