seconds,mos_pred_concat,mos_target_concat_durw
11.41,3.393252,3.25
18.840375,3.532562,3.200702
27.675375,3.451833,3.096726
33.399125,3.591995,3.272945
46.554125,3.450053,3.019209
51.198125,3.501076,3.153526
62.013125,3.504174,3.192151
63.522438,3.497189,3.229166
70.412437,3.479421,3.267899
76.83275,3.515252,3.381302
90.80275,3.467981,3.303407
95.330625,3.495635,3.34243
108.595625,3.454699,3.315871
113.773687,3.456393,3.364074
118.138687,3.454753,3.346003
123.072937,3.465941,3.387258
137.752937,3.397021,3.399273
146.611375,3.456633,3.443122
151.431375,3.4529,3.448911
161.021187,3.508241,3.526399
170.891187,3.484239,3.532094
172.621062,3.498349,3.540541
182.306062,3.474946,3.518465
187.101,3.468947,3.511585
