seconds,mos_pred_concat,mos_target_concat_durw
1.44,4.21711,3.75
4.98,4.373025,2.861446
7.41,4.366317,2.770243
12.91,3.740232,2.655112
22.2,3.486413,3.027692
25.35,3.498158,3.111234
32.0,3.641295,3.192024
38.5,3.549415,3.075189
41.98,3.577829,3.145931
43.47,3.60509,3.127219
45.8,3.618511,3.165968
47.35,3.641197,3.190542
53.79,3.719647,3.067958
60.89,3.757148,3.113851
66.43,3.811439,3.209992
74.62,3.854388,3.113773
82.31,3.864802,3.128624
85.96,3.800081,3.137316
88.74,3.804847,3.151811
94.47,3.738293,3.166864
97.11,3.770714,3.131744
101.89,3.766404,3.129172
104.74,3.7853,3.158914
107.54,3.787027,3.145309
116.63,3.733204,3.211922
121.78,3.747603,3.20296
124.37,3.749471,3.221452
130.75,3.784198,3.241143
135.15,3.797255,3.269466
144.39,3.820501,3.252222
154.11,3.798966,3.201911
160.9,3.76229,3.229562
168.14,3.785878,3.198148
172.53,3.79243,3.207242
178.33,3.801578,3.211343
180.72,3.815307,3.215895
