seconds,mos_pred_concat,mos_target_concat_durw
9.65,4.125591,2.666667
19.23,4.075018,2.975064
26.94,4.087884,3.010819
38.4,4.057837,2.888216
43.86,4.049589,2.864785
50.79,4.045328,2.940086
60.7,4.04985,2.879898
65.9,4.036686,2.859026
69.45,4.025675,2.851628
75.95,4.019868,2.817644
86.57,4.018612,2.799123
90.0,4.013605,2.794075
94.75,4.017348,2.799841
98.05,3.980882,2.803518
101.24,3.977801,2.801116
108.12,3.962796,2.766046
116.15,3.961411,2.766857
118.89,3.963531,2.792396
129.98,3.966165,2.796983
136.6,3.957231,2.787437
141.89,3.962476,2.81711
146.3,3.968903,2.843723
156.32,3.975626,2.800324
163.14,3.976027,2.766867
168.01,3.978872,2.76203
172.69,3.982408,2.775254
179.19,3.985491,2.759224
183.6,3.985806,2.775301
