seconds,mos_pred_concat,mos_target_concat_durw
14.245188,2.37564,2.125
34.695375,2.491102,2.640743
48.513125,2.428822,2.636259
54.683188,2.451603,2.620885
69.960188,2.435457,2.703671
74.640438,2.451845,2.761442
80.867,2.448446,2.760561
92.247188,2.414435,2.7901
106.4,2.349871,2.851273
117.24475,2.346884,2.911278
126.392438,2.347138,2.953887
132.105875,2.358869,2.9721
148.356,2.344408,2.934081
155.111063,2.352958,2.926064
168.341188,2.355085,2.931875
187.101375,2.351482,3.001373
