block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.282915,3.296139,5.0,2,5.0
5.0,10.0,4.363908,4.635639,5.0,2,5.0
10.0,15.0,4.349649,4.75,5.0,1,5.0
15.0,20.0,4.4023,4.264328,5.0,2,5.0
20.0,25.0,4.416171,4.126347,5.0,2,5.0
25.0,30.0,4.197245,4.375,5.0,2,5.0
30.0,35.0,4.664037,4.375,5.0,1,5.0
35.0,40.0,4.573977,4.167944,5.0,3,5.0
40.0,45.0,4.540673,4.625,5.0,1,5.0
45.0,50.0,4.45823,4.601305,5.0,3,5.0
50.0,55.0,4.531483,4.289016,5.0,2,5.0
55.0,60.0,4.339607,3.707125,5.0,2,5.0
60.0,65.0,4.081769,3.125,5.0,1,5.0
65.0,70.0,4.314644,4.173275,5.0,2,5.0
70.0,75.0,4.320803,4.127817,5.0,2,5.0
75.0,80.0,4.342726,4.20815,5.0,2,5.0
80.0,85.0,4.453886,4.625,5.0,1,5.0
85.0,90.0,4.520077,4.470619,5.0,2,5.0
90.0,95.0,4.561073,4.375,5.0,1,5.0
95.0,100.0,4.412639,4.458091,5.0,2,5.0
100.0,105.0,4.410251,3.7455,5.0,2,5.0
105.0,110.0,4.473348,4.173728,5.0,2,5.0
110.0,115.0,4.499914,4.327033,5.0,2,5.0
115.0,120.0,4.431443,4.290033,5.0,2,5.0
120.0,125.0,4.30129,4.348416,5.0,2,5.0
125.0,130.0,4.54373,4.25,5.0,1,5.0
130.0,135.0,4.539277,4.388113,5.0,2,5.0
135.0,140.0,4.681321,4.37195,5.0,2,5.0
140.0,145.0,4.603513,4.159297,5.0,2,5.0
145.0,150.0,4.365391,4.204284,5.0,2,5.0
150.0,155.0,4.223103,4.325342,5.0,2,5.0
155.0,160.0,4.163654,4.357225,5.0,2,5.0
160.0,165.0,4.497231,4.25,5.0,1,5.0
165.0,170.0,4.41044,4.25,5.0,2,5.0
170.0,175.0,4.35112,4.25,5.0,2,5.0
175.0,180.0,4.426094,4.25,5.0,2,5.0
180.0,185.0,4.511432,4.25,5.0,1,5.0
185.0,185.75975,4.511432,4.25,0.75975,1,5.0
