seconds,mos_pred_concat,mos_target_concat_durw
4.365,3.013187,2.875
5.874313,3.183098,3.356752
10.694313,3.200958,3.477653
25.374313,3.131565,3.490582
34.23275,3.316371,3.654751
39.167,3.388518,3.745487
52.432,3.349441,3.588508
57.610063,3.355253,3.659199
65.040438,3.403605,3.59817
71.46075,3.448381,3.690425
82.27575,3.44592,3.648963
95.43075,3.40098,3.473349
100.07475,3.434702,3.520991
111.48475,3.39938,3.493256
117.2085,3.443927,3.524107
126.8935,3.416281,3.493645
128.623375,3.428303,3.505499
133.418313,3.409025,3.496316
137.946188,3.419026,3.516952
144.836187,3.404224,3.522092
158.806187,3.387896,3.465168
167.641188,3.377586,3.434065
177.231,3.404135,3.505269
187.101,3.371911,3.511585
