block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,2.766954,2.60925,20.0,2,20.0
20.0,40.0,30.0,2.681107,3.136492,20.0,3,20.0
40.0,60.0,50.0,3.058568,3.101052,20.0,4,20.0
60.0,80.0,70.0,2.8137,3.332134,20.0,2,20.0
80.0,100.0,90.0,2.814447,2.925233,20.0,3,20.0
100.0,120.0,110.0,2.760808,2.929934,20.0,3,20.0
120.0,140.0,130.0,2.556783,2.702678,20.0,2,20.0
140.0,160.0,150.0,2.753183,3.334159,20.0,2,20.0
160.0,180.0,170.0,2.587035,3.418936,20.0,3,20.0
180.0,184.786125,182.393062,2.236281,3.0,4.786125,1,20.0
