block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,3.032687,3.5,1.0,1,1.0
1.0,2.0,3.279622,3.5,1.0,1,1.0
2.0,3.0,1.059058,3.5,1.0,1,1.0
3.0,4.0,1.060133,3.5,1.0,1,1.0
4.0,5.0,1.059782,3.5,1.0,1,1.0
5.0,6.0,2.846514,3.5,1.0,1,1.0
6.0,7.0,2.86947,3.5,1.0,1,1.0
7.0,8.0,2.766365,3.5,1.0,1,1.0
8.0,9.0,2.969308,3.5,1.0,1,1.0
9.0,10.0,3.06072,3.5,1.0,1,1.0
10.0,11.0,2.724019,3.09375,1.0,2,1.0
11.0,12.0,2.606573,2.875,1.0,1,1.0
12.0,13.0,3.022979,2.875,1.0,1,1.0
13.0,14.0,2.73576,2.875,1.0,1,1.0
14.0,15.0,2.97565,2.875,1.0,1,1.0
15.0,16.0,2.898207,2.875,1.0,1,1.0
16.0,17.0,3.008178,2.875,1.0,1,1.0
17.0,18.0,2.85402,2.875,1.0,1,1.0
18.0,19.0,3.168235,2.875,1.0,1,1.0
19.0,20.0,2.877653,2.875,1.0,1,1.0
20.0,21.0,2.311143,2.875,1.0,1,1.0
21.0,22.0,2.717215,2.875,1.0,1,1.0
22.0,23.0,2.581947,2.875,1.0,1,1.0
23.0,24.0,2.87397,2.875,1.0,1,1.0
24.0,25.0,2.935728,2.875,1.0,1,1.0
25.0,26.0,2.864276,3.415625,1.0,2,1.0
26.0,27.0,2.743651,3.5,1.0,1,1.0
27.0,28.0,2.295808,3.5,1.0,1,1.0
28.0,29.0,2.614859,3.5,1.0,1,1.0
29.0,30.0,2.254591,3.5,1.0,1,1.0
30.0,31.0,2.542522,3.5,1.0,1,1.0
31.0,32.0,2.836859,3.5,1.0,1,1.0
32.0,33.0,2.993038,3.5,1.0,1,1.0
33.0,34.0,2.585075,3.5,1.0,1,1.0
34.0,35.0,3.064353,3.5,1.0,1,1.0
35.0,36.0,2.897673,3.4675,1.0,2,1.0
36.0,37.0,2.941856,3.375,1.0,1,1.0
37.0,38.0,2.87279,3.375,1.0,1,1.0
38.0,39.0,2.648116,3.375,1.0,1,1.0
39.0,40.0,2.873515,3.375,1.0,1,1.0
40.0,41.0,2.785975,3.375,1.0,1,1.0
41.0,42.0,2.776078,3.375,1.0,1,1.0
42.0,43.0,2.729965,3.375,1.0,1,1.0
43.0,44.0,2.672517,3.375,1.0,1,1.0
44.0,45.0,2.73012,3.375,1.0,1,1.0
45.0,46.0,2.928206,3.375,1.0,1,1.0
46.0,47.0,3.002972,3.375,1.0,1,1.0
