seconds,mos_pred_concat,mos_target_concat_durw
4.41,4.380673,3.428571
10.91,3.738874,2.776046
15.59,3.825306,2.918324
20.46,3.896793,2.842555
27.28,3.835431,2.631916
37.3,3.895766,2.506935
41.71,3.915531,2.633078
47.0,3.917317,2.740032
53.62,3.924732,2.722743
64.71,3.847825,2.743893
67.45,3.837657,2.789842
75.48,3.863267,2.788559
82.36,3.83729,2.74357
85.55,3.842733,2.742962
88.85,3.823869,2.749132
93.6,3.808473,2.75725
97.03,3.791122,2.754048
107.65,3.74332,2.745427
114.15,3.733628,2.728864
117.7,3.728472,2.728424
122.9,3.727428,2.723641
132.81,3.697475,2.712283
139.74,3.67795,2.747215
145.2,3.6445,2.74544
156.66,3.595752,2.734801
164.37,3.552161,2.751931
173.95,3.54445,2.781328
183.6,3.488036,2.775301
