elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
8.626188,4.032008,4.375
16.370062,4.252098,4.493263
21.130125,4.212455,4.466621
30.185938,4.274201,4.364135
40.008,4.32141,4.489553
44.779688,4.331614,4.464027
53.173687,4.343127,4.469705
60.604062,4.30484,4.304837
65.062312,4.324528,4.326776
70.786062,4.33902,4.31046
75.592562,4.335344,4.306616
80.236562,4.338451,4.317809
88.70025,4.298591,4.311339
90.209563,4.295253,4.318678
97.930188,4.300331,4.323118
104.3505,4.321258,4.341692
106.707313,4.31196,4.325863
111.235187,4.324076,4.317686
119.861375,4.303056,4.321811
125.039437,4.318175,4.324014
129.7995,4.309299,4.325884
134.73375,4.309693,4.327682
144.555812,4.320348,4.364871
153.41425,4.328032,4.35102
161.80825,4.332001,4.358749
171.398062,4.326674,4.380639
175.856312,4.333404,4.386834
177.586187,4.333343,4.386719
182.392687,4.331969,4.383116
187.187625,4.32224,4.354091
