elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.93,3.714756,3.416667
13.54,3.728881,3.579394
20.42,3.683752,3.131489
23.85,3.704479,3.06464
29.05,3.756818,2.984223
38.7,3.808123,2.905039
50.16,3.81523,2.835347
52.76,3.838074,2.900954
55.08,3.853058,2.889331
58.95,3.871918,2.896596
60.83,3.86945,2.913037
66.84,3.919592,2.929848
74.55,3.896517,2.947445
81.07,3.879939,2.988228
90.65,3.883163,3.019667
95.63,3.887162,3.00302
98.82,3.893546,2.994119
105.39,3.880687,3.033448
108.94,3.885892,3.023047
119.56,3.90545,2.991392
123.11,3.914484,2.993858
125.25,3.923129,3.003283
127.36,3.923972,3.015654
133.28,3.920845,3.027072
143.19,3.934478,2.995538
148.65,3.927599,2.984682
154.01,3.931204,3.006633
160.03,3.913879,2.997702
166.53,3.908787,2.976502
169.83,3.901746,2.975192
174.58,3.911712,2.973393
182.11,3.907769,2.970734
