seconds,mos_pred_concat,mos_target_concat_durw
4.794937,3.635433,3.25
6.524812,3.751698,3.548263
16.114625,3.991524,4.263417
24.973063,4.0777,4.214317
29.907312,4.108242,4.240828
35.085375,4.091971,4.260629
39.61325,4.095175,4.245127
46.033563,4.128939,4.298108
47.542875,4.135352,4.312454
52.186875,4.159303,4.329143
57.910625,4.187097,4.308966
65.341,4.16136,4.174329
70.112688,4.173041,4.179479
79.1685,4.166815,4.173247
86.912375,4.162728,4.213498
96.676375,4.157685,4.22981
101.2275,4.158992,4.241957
106.150125,4.146975,4.20755
113.081312,4.12829,4.217813
118.398687,4.127523,4.219259
123.936625,4.138759,4.226218
132.23775,4.141799,4.227711
137.439,4.143428,4.238015
143.185937,4.14841,4.238496
145.914312,4.149644,4.234037
151.986312,4.137283,4.234675
159.289,4.131813,4.241108
167.183812,4.124844,4.241528
174.231062,4.120815,4.24187
178.666062,4.124158,4.242072
185.75975,4.124047,4.242375
