elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.55,3.533358,3.454545
10.8,3.589684,3.570812
13.94,3.67321,3.606055
16.24,3.669808,3.557989
18.08,3.687291,3.531734
22.82,3.757382,3.421286
28.72,3.77101,3.437456
30.41,3.747053,3.421695
32.2,3.726334,3.403812
35.04,3.718014,3.301611
37.63,3.739829,3.293366
39.72,3.7291,3.330548
41.66,3.71898,3.310498
43.51,3.714871,3.323462
49.61,3.756648,3.34044
52.99,3.752442,3.302778
58.89,3.743377,3.289142
62.18,3.76066,3.302703
65.67,3.789696,3.330098
69.26,3.813212,3.351863
73.46,3.82158,3.312688
76.39,3.824824,3.297498
80.34,3.833936,3.305563
82.88,3.839292,3.272362
86.47,3.835328,3.244448
92.52,3.843342,3.252242
96.5,3.845516,3.246994
98.54,3.839794,3.234352
101.64,3.832154,3.24076
105.44,3.833014,3.255017
108.93,3.83813,3.250407
111.63,3.836774,3.237754
115.92,3.849474,3.25116
119.04,3.823399,3.222112
122.04,3.814306,3.216652
125.64,3.811298,3.231283
127.99,3.814526,3.242949
132.08,3.820397,3.247336
135.53,3.81582,3.233403
138.33,3.81629,3.234907
141.22,3.821337,3.250564
144.51,3.823664,3.235102
148.2,3.817223,3.254147
151.5,3.811959,3.2455
154.84,3.815314,3.242002
156.83,3.79831,3.227218
160.48,3.804828,3.249343
162.88,3.804386,3.246722
164.83,3.808573,3.252253
167.22,3.803673,3.252221
169.57,3.804691,3.253345
172.81,3.80362,3.25172
175.16,3.803876,3.25932
177.91,3.800731,3.251096
181.25,3.797486,3.248144
