block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.587642,2.75,5.0,1,5.0
5.0,10.0,3.115507,2.844336,5.0,2,5.0
10.0,15.0,2.962038,2.875,5.0,1,5.0
15.0,20.0,2.962038,2.875,5.0,1,5.0
20.0,25.0,2.897225,2.820803,5.0,2,5.0
25.0,30.0,2.663067,2.625,5.0,1,5.0
30.0,35.0,2.663067,2.625,5.0,1,5.0
35.0,40.0,2.795678,2.625,5.0,2,5.0
40.0,45.0,2.955652,2.625,5.0,1,5.0
45.0,50.0,2.914992,2.573039,5.0,2,5.0
50.0,55.0,2.857837,2.5,5.0,1,5.0
55.0,60.0,2.857837,2.5,5.0,1,5.0
60.0,65.0,2.878442,3.243428,5.0,2,5.0
65.0,70.0,2.878624,3.25,5.0,1,5.0
70.0,75.0,2.975805,3.270084,5.0,2,5.0
75.0,80.0,3.47239,3.377248,5.0,2,5.0
80.0,85.0,2.868339,3.5,5.0,1,5.0
85.0,90.0,2.886874,3.5,5.0,2,5.0
90.0,95.0,2.966696,3.5,5.0,1,5.0
95.0,100.0,2.966696,3.5,5.0,1,5.0
100.0,105.0,3.059701,3.5,5.0,2,5.0
105.0,110.0,3.159768,3.5,5.0,1,5.0
110.0,115.0,3.080454,3.534687,5.0,2,5.0
115.0,120.0,2.869056,3.411594,5.0,2,5.0
120.0,125.0,2.859615,3.0,5.0,1,5.0
125.0,130.0,2.859615,3.0,5.0,1,5.0
130.0,135.0,2.925233,3.28605,5.0,2,5.0
135.0,140.0,3.089008,4.0,5.0,1,5.0
140.0,145.0,3.121145,3.857712,5.0,2,5.0
145.0,150.0,3.31487,3.0,5.0,1,5.0
150.0,155.0,3.31487,3.0,5.0,1,5.0
155.0,160.0,3.192811,3.042216,5.0,2,5.0
160.0,165.0,2.953455,3.125,5.0,1,5.0
165.0,170.0,2.958155,3.174191,5.0,2,5.0
170.0,175.0,2.989285,3.5,5.0,1,5.0
175.0,180.0,2.989285,3.5,5.0,1,5.0
180.0,185.0,2.911787,3.018887,5.0,2,5.0
185.0,188.691688,2.908744,3.0,3.691687,1,5.0
