elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.8065,4.398867,4.25
9.26475,4.448124,4.430452
17.65875,4.432579,4.463511
27.480812,4.494611,4.610584
32.240875,4.470242,4.575802
40.867063,4.459189,4.533417
43.223875,4.43702,4.483885
50.9445,4.441225,4.467383
59.408188,4.378287,4.436413
64.214687,4.379827,4.42246
68.672937,4.387709,4.435609
77.066937,4.390727,4.442623
86.889,4.415077,4.491499
91.649062,4.410635,4.485448
100.27525,4.411258,4.475947
102.632063,4.403022,4.456406
110.352688,4.407342,4.450711
118.816375,4.378287,4.436413
123.622875,4.379087,4.429166
128.081125,4.383339,4.435982
136.475125,4.385312,4.43992
146.297188,4.400137,4.46913
151.05725,4.397913,4.466164
159.683438,4.398992,4.461239
162.04025,4.393954,4.449076
169.760875,4.397174,4.445707
178.224563,4.378287,4.436413
183.031063,4.378827,4.431518
