block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.402828,4.264513,5.0,2,5.0
5.0,10.0,4.488611,4.606619,5.0,2,5.0
10.0,15.0,4.415422,4.5,5.0,1,5.0
15.0,20.0,4.504724,4.675594,5.0,2,5.0
20.0,25.0,4.606136,4.875,5.0,1,5.0
25.0,30.0,4.466784,4.623081,5.0,2,5.0
30.0,35.0,4.378294,4.375,5.0,2,5.0
35.0,40.0,4.417878,4.375,5.0,1,5.0
40.0,45.0,4.26236,4.021478,5.0,3,5.0
45.0,50.0,4.464767,4.375,5.0,1,5.0
50.0,55.0,4.087349,4.273613,5.0,2,5.0
55.0,60.0,4.046727,4.25,5.0,2,5.0
60.0,65.0,4.414944,4.308898,5.0,2,5.0
65.0,70.0,4.478455,4.591823,5.0,2,5.0
70.0,75.0,4.415422,4.5,5.0,1,5.0
75.0,80.0,4.527297,4.71998,5.0,2,5.0
80.0,85.0,4.606136,4.875,5.0,1,5.0
85.0,90.0,4.434047,4.5639,5.0,2,5.0
90.0,95.0,4.388748,4.375,5.0,2,5.0
95.0,100.0,4.417878,4.375,5.0,1,5.0
100.0,105.0,4.267909,4.021478,5.0,3,5.0
105.0,110.0,4.464767,4.375,5.0,1,5.0
110.0,115.0,4.032273,4.258817,5.0,2,5.0
115.0,120.0,4.094002,4.25,5.0,2,5.0
120.0,125.0,4.42706,4.353284,5.0,2,5.0
125.0,130.0,4.468299,4.577028,5.0,2,5.0
130.0,135.0,4.415422,4.5,5.0,1,5.0
135.0,140.0,4.54987,4.764366,5.0,2,5.0
140.0,145.0,4.606136,4.875,5.0,1,5.0
145.0,150.0,4.40131,4.504719,5.0,2,5.0
150.0,155.0,4.399202,4.375,5.0,2,5.0
155.0,160.0,4.394752,4.327516,5.0,2,5.0
160.0,165.0,4.296585,4.068962,5.0,2,5.0
165.0,170.0,4.442513,4.369022,5.0,2,5.0
170.0,175.0,3.999451,4.25,5.0,1,5.0
175.0,180.0,4.141278,4.25,5.0,2,5.0
180.0,183.031062,4.398867,4.25,3.031063,1,5.0
