block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.952988,3.5,5.0,1,5.0
5.0,10.0,2.834098,3.5,5.0,2,5.0
10.0,15.0,2.255537,3.5,5.0,1,5.0
15.0,20.0,2.255524,3.499811,5.0,2,5.0
20.0,25.0,2.247455,3.375,5.0,1,5.0
25.0,30.0,2.337814,3.052941,5.0,2,5.0
30.0,35.0,2.352668,3.0,5.0,1,5.0
35.0,40.0,2.352668,3.0,5.0,1,5.0
40.0,45.0,2.154678,3.502141,5.0,2,5.0
45.0,50.0,1.926807,3.299734,5.0,2,5.0
50.0,55.0,1.899372,3.25,5.0,1,5.0
55.0,60.0,1.907846,3.226992,5.0,2,5.0
60.0,65.0,2.12958,2.625,5.0,1,5.0
65.0,70.0,2.12958,2.625,5.0,1,5.0
70.0,75.0,2.582876,2.659158,5.0,2,5.0
75.0,80.0,3.738464,2.770962,5.0,2,5.0
80.0,85.0,2.001445,3.5,5.0,1,5.0
85.0,90.0,2.001445,3.5,5.0,1,5.0
90.0,95.0,2.006431,3.5,5.0,2,5.0
95.0,100.0,2.007498,3.5,5.0,1,5.0
100.0,105.0,1.980287,3.4415,5.0,2,5.0
105.0,110.0,1.774927,3.0,5.0,1,5.0
110.0,115.0,2.026889,3.052055,5.0,2,5.0
115.0,120.0,2.379969,3.125,5.0,1,5.0
120.0,125.0,2.274149,3.072528,5.0,2,5.0
125.0,130.0,1.875795,2.875,5.0,1,5.0
130.0,135.0,1.875795,2.875,5.0,1,5.0
135.0,140.0,1.875795,2.875,5.0,1,5.0
140.0,145.0,1.967393,2.623005,5.0,2,5.0
145.0,150.0,2.012104,2.5,5.0,1,5.0
150.0,155.0,1.963064,2.871306,5.0,2,5.0
155.0,160.0,1.813991,4.0,5.0,1,5.0
160.0,165.0,1.845952,3.896225,5.0,2,5.0
165.0,170.0,2.12198,3.0,5.0,1,5.0
170.0,175.0,2.12198,3.0,5.0,1,5.0
175.0,180.0,2.230958,2.887795,5.0,2,5.0
180.0,185.0,2.486197,2.625,5.0,1,5.0
185.0,188.691688,2.486197,2.625,3.691687,1,5.0
