seconds,mos_pred_concat,mos_target_concat_durw
9.65,4.147479,2.666667
18.74,4.169985,3.313412
28.32,4.139113,3.304042
31.8,4.13733,3.372387
39.51,4.150537,3.319233
46.16,4.156965,3.345275
57.62,4.117989,3.197048
59.95,4.120946,3.223937
65.41,4.114583,3.180202
69.8,4.121465,3.20381
76.73,4.116282,3.223034
83.11,4.130647,3.253891
93.02,4.125181,3.181184
99.81,4.122952,3.227169
105.01,4.108169,3.196874
107.4,4.105853,3.204856
110.95,4.098268,3.18916
113.54,4.103508,3.20973
120.04,4.092156,3.168838
125.58,4.090653,3.217269
136.2,4.086263,3.174336
140.6,4.079275,3.203652
144.03,4.077424,3.190864
153.32,4.080315,3.212349
158.07,4.081153,3.203237
165.17,4.074917,3.21434
168.47,4.06707,3.208361
170.02,4.064101,3.214818
173.21,4.061396,3.205839
176.06,4.060393,3.222292
182.94,4.043783,3.185726
