block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,2.890012,3.198437,20.0,2,20.0
20.0,40.0,2.848744,3.312906,20.0,3,20.0
40.0,60.0,2.950212,3.375,20.0,2,20.0
60.0,80.0,3.005962,3.193313,20.0,3,20.0
80.0,100.0,2.814903,2.60675,20.0,3,20.0
100.0,120.0,2.781114,3.343125,20.0,3,20.0
120.0,140.0,2.868082,3.009375,20.0,2,20.0
140.0,160.0,2.817675,3.316438,20.0,3,20.0
160.0,180.0,2.945772,3.5215,20.0,4,20.0
180.0,185.935,3.261584,3.125,5.935,1,20.0
