seconds,mos_pred_concat,mos_target_concat_durw
10.39,4.147604,2.357143
17.38,3.972705,2.615691
23.42,3.924024,2.567433
27.36,3.87787,2.50012
31.54,3.887073,2.419114
36.77,3.922841,2.501736
40.96,3.950027,2.511788
45.85,3.950381,2.525074
52.5,3.955334,2.648565
54.84,3.985752,2.639855
59.78,3.982979,2.617029
73.02,3.852312,2.559546
77.56,3.872817,2.592645
80.76,3.881195,2.626396
83.06,3.887161,2.647818
85.0,3.882162,2.645481
89.5,3.857868,2.619312
93.04,3.869246,2.614772
94.53,3.873156,2.61454
100.26,3.759697,2.65943
107.95,3.783461,2.703119
112.73,3.802255,2.718969
120.92,3.811232,2.69285
123.72,3.813329,2.691571
126.15,3.823693,2.689486
128.79,3.834253,2.672791
130.23,3.836692,2.684702
136.73,3.75845,2.675921
146.45,3.720235,2.661228
152.25,3.738689,2.686832
157.75,3.669261,2.680318
164.19,3.67466,2.660172
173.43,3.686943,2.678277
178.58,3.700459,2.687555
185.82,3.713307,2.680247
