elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
7.720625,4.335256,4.375
13.890688,3.803963,3.542149
23.71275,4.113725,4.09423
36.942875,3.709408,3.70236
41.749375,3.788696,3.765408
46.207625,3.851895,3.848344
52.962688,3.815217,3.708257
69.212812,3.57009,3.453925
77.839,3.62796,3.555999
91.739125,3.520628,3.358117
100.133125,3.597448,3.453839
120.583313,3.543143,3.376871
139.3435,3.466379,3.410277
141.700312,3.474242,3.413848
146.460375,3.497181,3.445087
160.705562,3.430272,3.328072
172.08575,3.390382,3.306376
180.549437,3.419641,3.350611
