elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.178063,4.190907,4.375
16.55825,3.2854,3.429987
25.416688,3.69472,3.672219
29.944563,3.808602,3.740683
43.844688,3.515478,3.26809
50.265,3.624813,3.441408
63.495125,3.497216,3.349434
70.250188,3.503669,3.291794
89.010375,3.394515,3.362022
93.805313,3.407574,3.356296
98.449313,3.467625,3.410246
112.6945,3.367248,3.247784
131.019688,3.33132,3.195644
135.953938,3.368467,3.238447
137.46325,3.379203,3.255044
143.633313,3.368892,3.222609
159.883438,3.270278,3.16187
161.613313,3.283289,3.174855
171.203125,3.339696,3.263086
191.653312,3.330324,3.235013
