block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,3.598527,3.25,1.0,1,1.0
1.0,2.0,3.598527,3.25,1.0,1,1.0
2.0,3.0,3.598527,3.25,1.0,1,1.0
3.0,4.0,3.598527,3.25,1.0,1,1.0
4.0,5.0,3.795187,3.480695,1.0,2,1.0
5.0,6.0,4.557553,4.375,1.0,1,1.0
6.0,7.0,4.510454,4.553195,1.0,2,1.0
7.0,8.0,4.458437,4.75,1.0,1,1.0
8.0,9.0,4.458437,4.75,1.0,1,1.0
9.0,10.0,4.458437,4.75,1.0,1,1.0
10.0,11.0,4.458437,4.75,1.0,1,1.0
11.0,12.0,4.458437,4.75,1.0,1,1.0
12.0,13.0,4.458437,4.75,1.0,1,1.0
13.0,14.0,4.458437,4.75,1.0,1,1.0
14.0,15.0,4.458437,4.75,1.0,1,1.0
15.0,16.0,4.458437,4.75,1.0,1,1.0
16.0,17.0,4.398211,4.196641,1.0,2,1.0
17.0,18.0,4.390414,4.125,1.0,1,1.0
18.0,19.0,4.390414,4.125,1.0,1,1.0
19.0,20.0,4.390414,4.125,1.0,1,1.0
20.0,21.0,4.390414,4.125,1.0,1,1.0
21.0,22.0,4.390414,4.125,1.0,1,1.0
22.0,23.0,4.390414,4.125,1.0,1,1.0
23.0,24.0,4.390414,4.125,1.0,1,1.0
24.0,25.0,4.388807,4.131734,1.0,2,1.0
25.0,26.0,4.330733,4.375,1.0,1,1.0
26.0,27.0,4.330733,4.375,1.0,1,1.0
27.0,28.0,4.330733,4.375,1.0,1,1.0
28.0,29.0,4.330733,4.375,1.0,1,1.0
29.0,30.0,4.323222,4.375,1.0,2,1.0
30.0,31.0,4.249693,4.375,1.0,1,1.0
31.0,32.0,4.249693,4.375,1.0,1,1.0
32.0,33.0,4.249693,4.375,1.0,1,1.0
33.0,34.0,4.249693,4.375,1.0,1,1.0
34.0,35.0,4.249693,4.375,1.0,1,1.0
35.0,36.0,4.536388,4.146344,1.0,2,1.0
36.0,37.0,4.563149,4.125,1.0,1,1.0
37.0,38.0,4.563149,4.125,1.0,1,1.0
38.0,39.0,4.563149,4.125,1.0,1,1.0
39.0,40.0,4.522591,4.318375,1.0,2,1.0
40.0,41.0,4.458282,4.625,1.0,1,1.0
41.0,42.0,4.458282,4.625,1.0,1,1.0
42.0,43.0,4.458282,4.625,1.0,1,1.0
43.0,44.0,4.458282,4.625,1.0,1,1.0
44.0,45.0,4.458282,4.625,1.0,1,1.0
45.0,46.0,4.458282,4.625,1.0,1,1.0
46.0,47.0,4.501509,4.745805,1.0,2,1.0
47.0,48.0,4.539386,4.635719,1.0,2,1.0
48.0,49.0,4.582585,4.5,1.0,1,1.0
49.0,50.0,4.582585,4.5,1.0,1,1.0
50.0,51.0,4.582585,4.5,1.0,1,1.0
51.0,52.0,4.582585,4.5,1.0,1,1.0
52.0,53.0,4.607139,4.195078,1.0,2,1.0
53.0,54.0,4.612782,4.125,1.0,1,1.0
54.0,55.0,4.612782,4.125,1.0,1,1.0
55.0,56.0,4.612782,4.125,1.0,1,1.0
56.0,57.0,4.612782,4.125,1.0,1,1.0
57.0,58.0,4.565053,4.035625,1.0,2,1.0
58.0,59.0,4.078747,3.125,1.0,1,1.0
59.0,60.0,4.078747,3.125,1.0,1,1.0
60.0,61.0,4.078747,3.125,1.0,1,1.0
61.0,62.0,4.078747,3.125,1.0,1,1.0
62.0,63.0,4.078747,3.125,1.0,1,1.0
63.0,64.0,4.078747,3.125,1.0,1,1.0
64.0,65.0,4.078747,3.125,1.0,1,1.0
65.0,66.0,4.299805,3.866375,1.0,2,1.0
66.0,67.0,4.414192,4.25,1.0,1,1.0
67.0,68.0,4.414192,4.25,1.0,1,1.0
68.0,69.0,4.414192,4.25,1.0,1,1.0
69.0,70.0,4.414192,4.25,1.0,1,1.0
70.0,71.0,4.539371,4.139086,1.0,2,1.0
71.0,72.0,4.555268,4.125,1.0,1,1.0
72.0,73.0,4.555268,4.125,1.0,1,1.0
73.0,74.0,4.555268,4.125,1.0,1,1.0
74.0,75.0,4.555268,4.125,1.0,1,1.0
75.0,76.0,4.555268,4.125,1.0,1,1.0
76.0,77.0,4.555268,4.125,1.0,1,1.0
77.0,78.0,4.555268,4.125,1.0,1,1.0
78.0,79.0,4.555268,4.125,1.0,1,1.0
79.0,80.0,4.569672,4.54075,1.0,2,1.0
80.0,81.0,4.572591,4.625,1.0,1,1.0
81.0,82.0,4.572591,4.625,1.0,1,1.0
82.0,83.0,4.572591,4.625,1.0,1,1.0
83.0,84.0,4.572591,4.625,1.0,1,1.0
84.0,85.0,4.572591,4.625,1.0,1,1.0
85.0,86.0,4.572591,4.625,1.0,1,1.0
86.0,87.0,4.589759,4.603094,1.0,2,1.0
87.0,88.0,4.768523,4.375,1.0,1,1.0
88.0,89.0,4.768523,4.375,1.0,1,1.0
89.0,90.0,4.768523,4.375,1.0,1,1.0
90.0,91.0,4.768523,4.375,1.0,1,1.0
91.0,92.0,4.768523,4.375,1.0,1,1.0
92.0,93.0,4.768523,4.375,1.0,1,1.0
93.0,94.0,4.768523,4.375,1.0,1,1.0
94.0,95.0,4.768523,4.375,1.0,1,1.0
95.0,96.0,4.768523,4.375,1.0,1,1.0
96.0,97.0,4.621458,4.415453,1.0,2,1.0
97.0,98.0,4.314093,4.5,1.0,1,1.0
98.0,99.0,4.314093,4.5,1.0,1,1.0
99.0,100.0,4.314093,4.5,1.0,1,1.0
100.0,101.0,4.314093,4.5,1.0,1,1.0
101.0,102.0,4.364971,3.7275,1.0,2,1.0
102.0,103.0,4.379954,3.5,1.0,1,1.0
103.0,104.0,4.379954,3.5,1.0,1,1.0
104.0,105.0,4.379954,3.5,1.0,1,1.0
105.0,106.0,4.379954,3.5,1.0,1,1.0
106.0,107.0,4.439412,4.243641,1.0,2,1.0
107.0,108.0,4.449914,4.375,1.0,1,1.0
108.0,109.0,4.449914,4.375,1.0,1,1.0
109.0,110.0,4.449914,4.375,1.0,1,1.0
110.0,111.0,4.449914,4.375,1.0,1,1.0
111.0,112.0,4.449914,4.375,1.0,1,1.0
112.0,113.0,4.449914,4.375,1.0,1,1.0
113.0,114.0,4.467485,4.260164,1.0,2,1.0
114.0,115.0,4.46904,4.25,1.0,1,1.0
115.0,116.0,4.46904,4.25,1.0,1,1.0
116.0,117.0,4.46904,4.25,1.0,1,1.0
117.0,118.0,4.46904,4.25,1.0,1,1.0
118.0,119.0,4.402918,4.325164,1.0,2,1.0
119.0,120.0,4.359076,4.375,1.0,1,1.0
120.0,121.0,4.359076,4.375,1.0,1,1.0
121.0,122.0,4.359076,4.375,1.0,1,1.0
122.0,123.0,4.359076,4.375,1.0,1,1.0
123.0,124.0,4.373656,4.367078,1.0,2,1.0
124.0,125.0,4.589133,4.25,1.0,1,1.0
125.0,126.0,4.589133,4.25,1.0,1,1.0
126.0,127.0,4.589133,4.25,1.0,1,1.0
127.0,128.0,4.589133,4.25,1.0,1,1.0
128.0,129.0,4.589133,4.25,1.0,1,1.0
129.0,130.0,4.589133,4.25,1.0,1,1.0
130.0,131.0,4.589133,4.25,1.0,1,1.0
131.0,132.0,4.589133,4.25,1.0,1,1.0
132.0,133.0,4.533573,4.440562,1.0,2,1.0
133.0,134.0,4.516243,4.5,1.0,1,1.0
134.0,135.0,4.516243,4.5,1.0,1,1.0
135.0,136.0,4.516243,4.5,1.0,1,1.0
136.0,137.0,4.516243,4.5,1.0,1,1.0
137.0,138.0,4.670784,4.35975,1.0,2,1.0
138.0,139.0,4.791716,4.25,1.0,1,1.0
139.0,140.0,4.791716,4.25,1.0,1,1.0
140.0,141.0,4.791716,4.25,1.0,1,1.0
141.0,142.0,4.791716,4.25,1.0,1,1.0
142.0,143.0,4.791716,4.25,1.0,1,1.0
143.0,144.0,4.23703,4.046484,1.0,2,1.0
144.0,145.0,4.110336,4.0,1.0,1,1.0
145.0,146.0,4.131522,4.021422,1.0,2,1.0
146.0,147.0,4.357579,4.25,1.0,1,1.0
147.0,148.0,4.357579,4.25,1.0,1,1.0
148.0,149.0,4.357579,4.25,1.0,1,1.0
149.0,150.0,4.357579,4.25,1.0,1,1.0
150.0,151.0,4.357579,4.25,1.0,1,1.0
151.0,152.0,4.357031,4.251711,1.0,2,1.0
152.0,153.0,4.317524,4.375,1.0,1,1.0
153.0,154.0,4.317524,4.375,1.0,1,1.0
154.0,155.0,4.317524,4.375,1.0,1,1.0
155.0,156.0,4.317524,4.375,1.0,1,1.0
156.0,157.0,4.317524,4.375,1.0,1,1.0
157.0,158.0,4.317524,4.375,1.0,1,1.0
158.0,159.0,4.317524,4.375,1.0,1,1.0
159.0,160.0,4.449898,4.286125,1.0,2,1.0
160.0,161.0,4.503704,4.25,1.0,1,1.0
161.0,162.0,4.503704,4.25,1.0,1,1.0
162.0,163.0,4.503704,4.25,1.0,1,1.0
163.0,164.0,4.503704,4.25,1.0,1,1.0
164.0,165.0,4.503704,4.25,1.0,1,1.0
165.0,166.0,4.503704,4.25,1.0,1,1.0
166.0,167.0,4.503704,4.25,1.0,1,1.0
167.0,168.0,4.432402,4.25,1.0,2,1.0
168.0,169.0,4.416344,4.25,1.0,1,1.0
169.0,170.0,4.416344,4.25,1.0,1,1.0
170.0,171.0,4.416344,4.25,1.0,1,1.0
171.0,172.0,4.416344,4.25,1.0,1,1.0
172.0,173.0,4.416344,4.25,1.0,1,1.0
173.0,174.0,4.416344,4.25,1.0,1,1.0
174.0,175.0,4.494769,4.25,1.0,2,1.0
175.0,176.0,4.518335,4.25,1.0,1,1.0
176.0,177.0,4.518335,4.25,1.0,1,1.0
177.0,178.0,4.518335,4.25,1.0,1,1.0
178.0,179.0,4.454877,4.25,1.0,2,1.0
179.0,180.0,4.328306,4.25,1.0,1,1.0
180.0,181.0,4.328306,4.25,1.0,1,1.0
181.0,182.0,4.328306,4.25,1.0,1,1.0
182.0,183.0,4.328306,4.25,1.0,1,1.0
183.0,184.0,4.328306,4.25,1.0,1,1.0
184.0,185.0,4.328306,4.25,1.0,1,1.0
185.0,185.75975,4.328306,4.25,0.75975,1,1.0
