block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.277502,3.125,5.0,1,5.0
5.0,10.0,3.261954,3.1565,5.0,2,5.0
10.0,15.0,3.03071,3.625,5.0,1,5.0
15.0,20.0,3.077824,3.625,5.0,2,5.0
20.0,25.0,3.500956,3.609375,5.0,2,5.0
25.0,30.0,3.087132,3.5,5.0,1,5.0
30.0,35.0,3.087132,3.5,5.0,1,5.0
35.0,40.0,3.060115,3.381875,5.0,2,5.0
40.0,45.0,3.017419,2.954,5.0,2,5.0
45.0,50.0,3.175941,3.125,5.0,1,5.0
50.0,55.0,3.175941,3.125,5.0,1,5.0
55.0,60.0,3.182651,2.95925,5.0,2,5.0
60.0,65.0,3.186061,2.875,5.0,1,5.0
65.0,70.0,3.186061,2.875,5.0,1,5.0
70.0,75.0,3.489003,3.52675,5.0,2,5.0
75.0,80.0,3.512155,3.50225,5.0,2,5.0
80.0,85.0,3.488814,3.375,5.0,1,5.0
85.0,90.0,3.314777,3.047,5.0,2,5.0
90.0,95.0,2.958213,2.375,5.0,1,5.0
95.0,100.0,2.958213,2.375,5.0,1,5.0
100.0,105.0,3.090354,2.7235,5.0,2,5.0
105.0,110.0,3.147799,2.875,5.0,1,5.0
110.0,115.0,3.271261,3.22375,5.0,2,5.0
115.0,120.0,3.280554,3.25,5.0,1,5.0
120.0,125.0,3.342585,3.331,5.0,2,5.0
125.0,130.0,3.376281,3.375,5.0,1,5.0
130.0,135.0,3.376281,3.375,5.0,1,5.0
135.0,140.0,3.263524,3.375,5.0,2,5.0
140.0,145.0,3.091542,3.375,5.0,1,5.0
145.0,150.0,3.091542,3.375,5.0,1,5.0
150.0,155.0,3.316418,3.495125,5.0,2,5.0
155.0,160.0,3.325544,3.5,5.0,1,5.0
160.0,165.0,3.073088,2.975,5.0,2,5.0
165.0,170.0,3.025001,2.875,5.0,1,5.0
170.0,175.0,3.025001,2.875,5.0,1,5.0
175.0,180.0,3.20779,3.426875,5.0,2,5.0
180.0,185.0,3.23201,3.5,5.0,1,5.0
185.0,185.935,3.23201,3.5,0.935,1,5.0
