block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.578538,4.652087,5.0,2,5.0
5.0,10.0,4.466499,4.875,5.0,1,5.0
10.0,15.0,4.439827,4.785039,5.0,2,5.0
15.0,20.0,4.211621,4.135852,5.0,2,5.0
20.0,25.0,4.171208,4.069547,5.0,2,5.0
25.0,30.0,4.094311,4.343747,5.0,2,5.0
30.0,35.0,4.042756,4.387369,5.0,2,5.0
35.0,40.0,4.466499,4.875,5.0,1,5.0
40.0,45.0,4.466499,4.875,5.0,2,5.0
45.0,50.0,4.466499,4.875,5.0,1,5.0
50.0,55.0,4.412189,4.755109,5.0,2,5.0
55.0,60.0,3.982541,4.093413,5.0,2,5.0
60.0,65.0,4.032008,4.375,5.0,1,5.0
65.0,70.0,4.326681,4.375,5.0,2,5.0
70.0,75.0,4.359673,4.375,5.0,2,5.0
75.0,80.0,4.359673,4.375,5.0,1,5.0
80.0,85.0,4.296022,4.273617,5.0,2,5.0
85.0,90.0,4.545435,4.568661,5.0,2,5.0
90.0,95.0,4.547528,4.600077,5.0,3,5.0
95.0,100.0,3.920721,4.25,5.0,1,5.0
100.0,105.0,3.920721,4.25,5.0,2,5.0
105.0,110.0,3.920721,4.25,5.0,1,5.0
110.0,115.0,3.94365,3.981602,5.0,3,5.0
115.0,120.0,4.160728,4.407202,5.0,2,5.0
120.0,125.0,4.404544,4.5,5.0,1,5.0
125.0,130.0,4.21445,4.427648,5.0,2,5.0
130.0,135.0,4.204662,4.29665,5.0,2,5.0
135.0,140.0,4.0413,4.25,5.0,2,5.0
140.0,145.0,3.920721,4.25,5.0,1,5.0
145.0,150.0,4.347717,4.371595,5.0,2,5.0
150.0,155.0,4.378906,4.42858,5.0,2,5.0
155.0,160.0,4.404544,4.5,5.0,1,5.0
160.0,165.0,4.125203,4.40627,5.0,2,5.0
165.0,170.0,4.033093,4.375,5.0,2,5.0
170.0,175.0,4.099962,4.384073,5.0,2,5.0
175.0,180.0,4.404544,4.5,5.0,1,5.0
180.0,183.031062,4.404544,4.5,3.031063,1,5.0
